timestamp,id_uczestnika,id_sesji,id_proby,typ_bodzca,warunek,bodziec_obecny,poziom_bodzca,odpowiedz,czas_reakcji_ms,czy_poprawna,klasa_wyniku,pewnosc
2026-03-08T13:54:38,ja_01,sesja_02,43,wzrok,pilot,0,0.0,0,263,1,TN
2026-03-08T13:54:39,ja_01,sesja_02,44,wzrok,pilot,1,0.16,1,280,1,TP
2026-03-08T13:54:40,ja_01,sesja_02,45,wzrok,pilot,0,0.0,0,213,1,TN
2026-03-08T13:54:41,ja_01,sesja_02,46,wzrok,pilot,0,0.0,0,349,1,TN
2026-03-08T13:54:42,ja_01,sesja_02,47,wzrok,pilot,0,0.0,0,318,1,TN
2026-03-08T13:54:43,ja_01,sesja_02,48,wzrok,pilot,1,0.12,1,263,1,TP
2026-03-08T13:54:44,ja_01,sesja_02,49,wzrok,pilot,0,0.0,0,409,1,TN
2026-03-08T13:54:45,ja_01,sesja_02,50,wzrok,pilot,0,0.0,0,308,1,TN
2026-03-08T13:54:46,ja_01,sesja_02,51,wzrok,pilot,0,0.0,0,329,1,TN
2026-03-08T13:54:47,ja_01,sesja_02,52,wzrok,pilot,0,0.0,0,375,1,TN
2026-03-08T13:54:48,ja_01,sesja_02,53,wzrok,pilot,1,0.12,1,307,1,TP
2026-03-08T13:54:49,ja_01,sesja_02,54,wzrok,pilot,1,0.08,1,332,1,TP
2026-03-08T13:54:50,ja_01,sesja_02,55,wzrok,pilot,0,0.0,0,270,1,TN
2026-03-08T13:54:50,ja_01,sesja_02,56,wzrok,pilot,1,0.16,1,207,1,TP
2026-03-08T13:54:51,ja_01,sesja_02,57,wzrok,pilot,0,0.0,0,317,1,TN
2026-03-08T13:54:52,ja_01,sesja_02,58,wzrok,pilot,0,0.0,0,319,1,TN
2026-03-08T13:54:53,ja_01,sesja_02,59,wzrok,pilot,1,0.08,1,269,1,TP
2026-03-08T13:54:54,ja_01,sesja_02,60,wzrok,pilot,0,0.0,0,351,1,TN
2026-03-08T19:06:56,ja_01,sesja_03,1,wzrok,wieczor,1,0.09,1,440,1,TP
2026-03-08T19:06:57,ja_01,sesja_03,2,wzrok,wieczor,1,0.09,1,379,1,TP
2026-03-08T19:06:58,ja_01,sesja_03,3,wzrok,wieczor,0,0.0,0,512,1,TN
2026-03-08T19:06:59,ja_01,sesja_03,4,wzrok,wieczor,0,0.0,0,379,1,TN
2026-03-08T19:07:00,ja_01,sesja_03,5,wzrok,wieczor,1,0.07,1,420,1,TP
2026-03-08T19:07:01,ja_01,sesja_03,6,wzrok,wieczor,0,0.0,0,490,1,TN
2026-03-08T19:07:02,ja_01,sesja_03,7,wzrok,wieczor,1,0.07,1,332,1,TP
2026-03-08T19:07:03,ja_01,sesja_03,8,wzrok,wieczor,1,0.09,1,271,1,TP
2026-03-08T19:07:04,ja_01,sesja_03,9,wzrok,wieczor,0,0.0,0,557,1,TN
2026-03-08T19:07:05,ja_01,sesja_03,10,wzrok,wieczor,0,0.0,0,315,1,TN
2026-03-08T19:07:06,ja_01,sesja_03,11,wzrok,wieczor,1,0.07,1,333,1,TP
2026-03-08T19:07:07,ja_01,sesja_03,12,wzrok,wieczor,1,0.07,1,336,1,TP
2026-03-08T19:07:08,ja_01,sesja_03,13,wzrok,wieczor,0,0.0,0,534,1,TN
2026-03-08T19:07:09,ja_01,sesja_03,14,wzrok,wieczor,0,0.0,0,553,1,TN
2026-03-08T19:07:10,ja_01,sesja_03,15,wzrok,wieczor,0,0.0,0,379,1,TN
2026-03-08T19:07:11,ja_01,sesja_03,16,wzrok,wieczor,1,0.09,1,268,1,TP
2026-03-08T19:07:12,ja_01,sesja_03,17,wzrok,wieczor,1,0.07,1,226,1,TP
2026-03-08T19:07:13,ja_01,sesja_03,18,wzrok,wieczor,1,0.09,1,358,1,TP
2026-03-08T19:07:14,ja_01,sesja_03,19,wzrok,wieczor,1,0.07,1,227,1,TP
2026-03-08T19:07:15,ja_01,sesja_03,20,wzrok,wieczor,1,0.03,1,205,1,TP
2026-03-08T19:07:15,ja_01,sesja_03,21,wzrok,wieczor,1,0.09,1,248,1,TP
2026-03-08T19:07:16,ja_01,sesja_03,22,wzrok,wieczor,0,0.0,0,360,1,TN
2026-03-08T19:07:17,ja_01,sesja_03,23,wzrok,wieczor,0,0.0,0,250,1,TN
2026-03-08T19:07:18,ja_01,sesja_03,24,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:07:19,ja_01,sesja_03,25,wzrok,wieczor,0,0.0,0,293,1,TN
2026-03-08T19:07:20,ja_01,sesja_03,26,wzrok,wieczor,1,0.09,1,290,1,TP
2026-03-08T19:07:21,ja_01,sesja_03,27,wzrok,wieczor,1,0.05,1,292,1,TP
2026-03-08T19:07:22,ja_01,sesja_03,28,wzrok,wieczor,1,0.07,1,249,1,TP
2026-03-08T19:07:23,ja_01,sesja_03,29,wzrok,wieczor,1,0.03,1,293,1,TP
2026-03-08T19:07:24,ja_01,sesja_03,30,wzrok,wieczor,1,0.07,1,271,1,TP
2026-03-08T19:07:25,ja_01,sesja_03,31,wzrok,wieczor,0,0.0,0,338,1,TN
2026-03-08T19:07:26,ja_01,sesja_03,32,wzrok,wieczor,1,0.03,0,315,0,FN
2026-03-08T19:07:27,ja_01,sesja_03,33,wzrok,wieczor,0,0.0,1,355,0,FP
2026-03-08T19:07:28,ja_01,sesja_03,34,wzrok,wieczor,0,0.0,0,773,1,TN
2026-03-08T19:07:29,ja_01,sesja_03,35,wzrok,wieczor,1,0.09,1,246,1,TP
2026-03-08T19:07:30,ja_01,sesja_03,36,wzrok,wieczor,0,0.0,0,317,1,TN
2026-03-08T19:07:31,ja_01,sesja_03,37,wzrok,wieczor,1,0.07,1,224,1,TP
2026-03-08T19:07:32,ja_01,sesja_03,38,wzrok,wieczor,0,0.0,0,318,1,TN
2026-03-08T19:07:32,ja_01,sesja_03,39,wzrok,wieczor,1,0.05,1,201,1,TP
2026-03-08T19:07:33,ja_01,sesja_03,40,wzrok,wieczor,1,0.03,1,313,1,TP
2026-03-08T19:07:34,ja_01,sesja_03,41,wzrok,wieczor,1,0.03,1,335,1,TP
2026-03-08T19:07:35,ja_01,sesja_03,42,wzrok,wieczor,1,0.03,1,271,1,TP
2026-03-08T19:07:36,ja_01,sesja_03,43,wzrok,wieczor,1,0.09,1,313,1,TP
2026-03-08T19:07:37,ja_01,sesja_03,44,wzrok,wieczor,1,0.05,1,335,1,TP
2026-03-08T19:07:38,ja_01,sesja_03,45,wzrok,wieczor,1,0.09,1,249,1,TP
2026-03-08T19:07:39,ja_01,sesja_03,46,wzrok,wieczor,0,0.0,0,425,1,TN
2026-03-08T19:07:40,ja_01,sesja_03,47,wzrok,wieczor,0,0.0,0,314,1,TN
2026-03-08T19:07:41,ja_01,sesja_03,48,wzrok,wieczor,0,0.0,0,380,1,TN
2026-03-08T19:07:42,ja_01,sesja_03,49,wzrok,wieczor,1,0.05,1,355,1,TP
2026-03-08T19:07:44,ja_01,sesja_03,50,wzrok,wieczor,1,0.03,1,1291,1,TP
2026-03-08T19:07:46,ja_01,sesja_03,51,wzrok,wieczor,0,0.0,0,1011,1,TN
2026-03-08T19:07:47,ja_01,sesja_03,52,wzrok,wieczor,1,0.03,1,290,1,TP
2026-03-08T19:07:48,ja_01,sesja_03,53,wzrok,wieczor,0,0.0,0,902,1,TN
2026-03-08T19:07:49,ja_01,sesja_03,54,wzrok,wieczor,1,0.03,1,355,1,TP
2026-03-08T19:07:51,ja_01,sesja_03,55,wzrok,wieczor,0,0.0,0,1206,1,TN
2026-03-08T19:07:52,ja_01,sesja_03,56,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:07:53,ja_01,sesja_03,57,wzrok,wieczor,0,0.0,0,358,1,TN
2026-03-08T19:07:54,ja_01,sesja_03,58,wzrok,wieczor,1,0.07,1,333,1,TP
2026-03-08T19:07:55,ja_01,sesja_03,59,wzrok,wieczor,1,0.03,1,249,1,TP
2026-03-08T19:07:56,ja_01,sesja_03,60,wzrok,wieczor,0,0.0,0,318,1,TN
2026-03-08T19:07:56,ja_01,sesja_03,61,wzrok,wieczor,1,0.03,0,258,0,FN
2026-03-08T19:07:58,ja_01,sesja_03,62,wzrok,wieczor,0,0.0,0,661,1,TN
2026-03-08T19:07:59,ja_01,sesja_03,63,wzrok,wieczor,0,0.0,0,357,1,TN
2026-03-08T19:08:00,ja_01,sesja_03,64,wzrok,wieczor,0,0.0,0,381,1,TN
2026-03-08T19:08:01,ja_01,sesja_03,65,wzrok,wieczor,0,0.0,0,357,1,TN
2026-03-08T19:08:02,ja_01,sesja_03,66,wzrok,wieczor,0,0.0,0,293,1,TN
2026-03-08T19:08:03,ja_01,sesja_03,67,wzrok,wieczor,0,0.0,0,293,1,TN
2026-03-08T19:08:04,ja_01,sesja_03,68,wzrok,wieczor,0,0.0,0,358,1,TN
2026-03-08T19:08:05,ja_01,sesja_03,69,wzrok,wieczor,1,0.05,1,377,1,TP
2026-03-08T19:08:06,ja_01,sesja_03,70,wzrok,wieczor,1,0.05,1,379,1,TP
2026-03-08T19:08:06,ja_01,sesja_03,71,wzrok,wieczor,1,0.05,1,272,1,TP
2026-03-08T19:08:07,ja_01,sesja_03,72,wzrok,wieczor,0,0.0,0,339,1,TN
2026-03-08T19:08:08,ja_01,sesja_03,73,wzrok,wieczor,0,0.0,0,315,1,TN
2026-03-08T19:08:09,ja_01,sesja_03,74,wzrok,wieczor,1,0.05,1,377,1,TP
2026-03-08T19:08:10,ja_01,sesja_03,75,wzrok,wieczor,0,0.0,0,295,1,TN
2026-03-08T19:08:11,ja_01,sesja_03,76,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:08:12,ja_01,sesja_03,77,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:08:13,ja_01,sesja_03,78,wzrok,wieczor,0,0.0,0,337,1,TN
2026-03-08T19:08:14,ja_01,sesja_03,79,wzrok,wieczor,1,0.07,1,397,1,TP
2026-03-08T19:08:15,ja_01,sesja_03,80,wzrok,wieczor,0,0.0,0,296,1,TN
2026-03-08T19:08:16,ja_01,sesja_03,81,wzrok,wieczor,0,0.0,0,488,1,TN
2026-03-08T19:08:17,ja_01,sesja_03,82,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:08:18,ja_01,sesja_03,83,wzrok,wieczor,0,0.0,0,249,1,TN
2026-03-08T19:08:19,ja_01,sesja_03,84,wzrok,wieczor,0,0.0,0,250,1,TN
2026-03-08T19:08:20,ja_01,sesja_03,85,wzrok,wieczor,1,0.05,1,376,1,TP
2026-03-08T19:08:21,ja_01,sesja_03,86,wzrok,wieczor,0,0.0,0,621,1,TN
2026-03-08T19:08:23,ja_01,sesja_03,87,wzrok,wieczor,0,0.0,0,,1,TN
2026-03-08T19:08:24,ja_01,sesja_03,88,wzrok,wieczor,0,0.0,0,429,1,TN
2026-03-08T19:08:25,ja_01,sesja_03,89,wzrok,wieczor,0,0.0,0,336,1,TN
2026-03-08T19:08:26,ja_01,sesja_03,90,wzrok,wieczor,1,0.03,1,333,1,TP
2026-03-08T19:08:27,ja_01,sesja_03,91,wzrok,wieczor,1,0.03,1,293,1,TP
2026-03-08T19:08:28,ja_01,sesja_03,92,wzrok,wieczor,0,0.0,0,425,1,TN
2026-03-08T19:08:29,ja_01,sesja_03,93,wzrok,wieczor,1,0.03,1,420,1,TP
2026-03-08T19:08:30,ja_01,sesja_03,94,wzrok,wieczor,1,0.09,1,183,1,TP
2026-03-08T19:08:31,ja_01,sesja_03,95,wzrok,wieczor,1,0.09,1,466,1,TP
2026-03-08T19:08:33,ja_01,sesja_03,96,wzrok,wieczor,1,0.07,0,794,0,FN
2026-03-08T19:08:34,ja_01,sesja_03,97,wzrok,wieczor,0,0.0,0,378,1,TN
2026-03-08T19:08:35,ja_01,sesja_03,98,wzrok,wieczor,1,0.05,1,332,1,TP
2026-03-08T19:08:36,ja_01,sesja_03,99,wzrok,wieczor,1,0.07,1,726,1,TP
2026-03-08T19:08:37,ja_01,sesja_03,100,wzrok,wieczor,1,0.03,1,400,1,TP
2026-03-09T06:12:08,ja_01,sesja_04,1,wzrok,rano,1,0.03,1,788,1,TP
2026-03-09T06:12:09,ja_01,sesja_04,2,wzrok,rano,1,0.07,1,334,1,TP
